Accession,Length,Length_norm
XM_024608633.1,1071.0,0.060346889952153114
XM_024608634.1,1001.0,0.056160287081339716
XM_024608635.1,2833.0,0.16572966507177034
XM_024608636.1,2139.0,0.12422248803827751
XM_024608637.1,4126.0,0.2430622009569378
XM_024608638.1,3586.0,0.21076555023923446
XM_024608639.1,2064.0,0.11973684210526316
XM_024608640.1,2252.0,0.13098086124401914
XM_024608641.1,2183.0,0.12685406698564594
XM_024608642.1,2867.0,0.16776315789473684
XM_024608643.1,2141.0,0.12434210526315789
XM_024608644.1,1946.0,0.11267942583732057
XM_024608645.1,2021.0,0.11716507177033493
XM_024608646.1,1826.0,0.10550239234449761
XM_024608647.1,1729.0,0.09970095693779904
XM_024608648.1,1717.0,0.09898325358851674
XM_024608649.1,1699.0,0.0979066985645933
XM_024608650.1,1689.0,0.09730861244019139
XM_024608651.1,3934.0,0.23157894736842105
XM_024608652.1,1596.0,0.09174641148325359
XM_024608653.1,1640.0,0.09437799043062202
XM_024608654.1,1621.0,0.09324162679425838
XM_024608655.1,2732.0,0.15968899521531102
XM_024608656.1,1027.0,0.05771531100478469
XM_024608657.1,1047.0,0.05891148325358852
XM_024608658.1,3604.0,0.2118421052631579
XM_024608659.1,6507.0,0.3854665071770335
XM_024608660.1,3296.0,0.19342105263157897
XM_024608661.1,6184.0,0.36614832535885167
XM_024608662.1,664.0,0.03600478468899521
XM_024608663.1,2832.0,0.16566985645933016
XM_024608664.1,1891.0,0.10938995215311005
XM_024608665.1,2179.0,0.12661483253588518
XM_024608666.1,2153.0,0.1250598086124402
XM_024608667.1,2199.0,0.127811004784689
XM_024608668.1,603.0,0.03235645933014354
XM_024608669.1,2659.0,0.15532296650717703
XM_024608670.1,3381.0,0.1985047846889952
XM_024608671.1,3287.0,0.19288277511961724
XM_024608672.1,3811.0,0.22422248803827752
XM_024608673.1,3727.0,0.21919856459330145
XM_024608674.1,3385.0,0.19874401913875597
XM_024608675.1,3257.0,0.1910885167464115
XM_024608676.1,2770.0,0.16196172248803828
XM_024608677.1,3107.0,0.1821172248803828
XM_024608678.1,3066.0,0.17966507177033494
XM_024608679.1,5590.0,0.330622009569378
XM_024608680.1,4107.0,0.24192583732057418
XM_024608681.1,1971.0,0.11417464114832536
XM_024608682.1,1599.0,0.09192583732057416
XM_024608683.1,1056.0,0.05944976076555024
XM_024608684.1,1079.0,0.060825358851674644
XM_024608685.1,938.0,0.05239234449760766
XM_024608686.1,904.0,0.05035885167464115
XM_024608687.1,947.0,0.05293062200956938
XM_024608688.1,1080.0,0.060885167464114834
XM_024608689.1,1447.0,0.08283492822966508
XM_024608690.1,1724.0,0.09940191387559809
XM_024608691.1,2046.0,0.11866028708133972
XM_024608692.1,1718.0,0.09904306220095695
XM_024608693.1,3204.0,0.18791866028708135
XM_024608694.1,3170.0,0.18588516746411485
XM_024608695.1,8113.0,0.4815191387559809
XM_024608696.1,8109.0,0.4812799043062201
XM_024608697.1,1966.0,0.11387559808612441
XM_024608698.1,2000.0,0.1159090909090909
XM_024608699.1,2971.0,0.17398325358851674
XM_024608700.1,4465.0,0.2633373205741627
XM_024608701.1,5739.0,0.3395334928229665
XM_024608702.1,2261.0,0.13151913875598087
XM_024608703.1,4786.0,0.28253588516746414
XM_024608704.1,4777.0,0.2819976076555024
XM_024608705.1,4774.0,0.2818181818181818
XM_024608706.1,4333.0,0.2554425837320574
XM_024608707.1,4429.0,0.2611842105263158
XM_024608708.1,740.0,0.04055023923444976
XM_024608709.1,731.0,0.04001196172248804
XM_024608710.1,934.0,0.05215311004784689
XM_024608711.1,1842.0,0.10645933014354067
XM_024608712.1,1771.0,0.10221291866028709
XM_024608713.1,1755.0,0.10125598086124402
XM_024608714.1,1465.0,0.08391148325358852
XM_024608715.1,777.0,0.04276315789473684
XM_024608716.1,1937.0,0.11214114832535886
XM_024608717.1,1807.0,0.10436602870813397
XM_024608718.1,1950.0,0.11291866028708135
XM_024608719.1,977.0,0.05472488038277512
XM_024608720.1,3503.0,0.20580143540669857
XM_024608721.1,1113.0,0.06285885167464116
XM_024608722.1,825.0,0.04563397129186603
XM_024608723.1,2251.0,0.13092105263157894
XM_024608724.1,2083.0,0.1208732057416268
XM_024608725.1,2094.0,0.1215311004784689
XM_024608726.1,1915.0,0.11082535885167465
XM_024608727.1,1698.0,0.09784688995215311
XM_024608728.1,2659.0,0.15532296650717703
XM_024608729.1,2256.0,0.1312200956937799
XM_024608730.1,2429.0,0.141566985645933
XM_024608731.1,2437.0,0.14204545454545456
XM_024608732.1,2133.0,0.12386363636363637
XM_024608733.1,2437.0,0.14204545454545456
XM_024608734.1,2442.0,0.1423444976076555
XM_024608735.1,2670.0,0.15598086124401914
XM_024608736.1,1832.0,0.10586124401913875
XM_024608737.1,3252.0,0.19078947368421054
XM_024608738.1,3248.0,0.19055023923444978
XM_024608739.1,3249.0,0.19061004784688995
XM_024608740.1,3246.0,0.1904306220095694
XM_024608741.1,3243.0,0.1902511961722488
XM_024608742.1,1471.0,0.08427033492822966
XM_024608743.1,4833.0,0.2853468899521531
XM_024608744.1,4712.0,0.27811004784689
XM_024608745.1,4730.0,0.2791866028708134
XM_024608746.1,4851.0,0.2864234449760766
XM_024608747.1,4772.0,0.28169856459330145
XM_024608748.1,3348.0,0.19653110047846892
XM_024608749.1,2404.0,0.14007177033492824
XM_024608750.1,4059.0,0.239055023923445
XM_024608751.1,4054.0,0.23875598086124403
XM_024608752.1,4058.0,0.2389952153110048
XM_024608753.1,576.0,0.030741626794258375
XM_024608754.1,1527.0,0.08761961722488039
XM_024608755.1,1039.0,0.05843301435406699
XM_024608756.1,426.0,0.021770334928229666
XM_024608757.1,3183.0,0.18666267942583734
XM_024608758.1,645.0,0.03486842105263158
XM_024608759.1,651.0,0.035227272727272725
XM_024608760.1,1143.0,0.06465311004784689
XM_024608761.1,754.0,0.04138755980861244
XM_024608762.1,1258.0,0.0715311004784689
XM_024608763.1,3021.0,0.1769736842105263
XM_024608764.1,1209.0,0.06860047846889952
XM_024608765.1,1495.0,0.08570574162679426
XM_024608766.1,1164.0,0.06590909090909092
XM_024608767.1,420.0,0.021411483253588517
XM_024608768.1,2322.0,0.13516746411483255
XM_024608769.1,2230.0,0.12966507177033493
XM_024608770.1,1045.0,0.05879186602870814
XM_024608771.1,534.0,0.028229665071770337
XM_024608772.1,1103.0,0.06226076555023924
XM_024608773.1,1818.0,0.10502392344497608
XM_024608774.1,2846.0,0.16650717703349283
XM_024608775.1,1670.0,0.09617224880382776
XM_024608776.1,1910.0,0.11052631578947368
XM_024608777.1,1977.0,0.11453349282296652
XM_024608778.1,1554.0,0.08923444976076556
XM_024608779.1,2960.0,0.17332535885167463
XM_024608780.1,3184.0,0.1867224880382775
XM_024608781.1,876.0,0.04868421052631579
XM_024608782.1,1461.0,0.08367224880382776
XM_024608783.1,3229.0,0.18941387559808612
XM_024608784.1,2497.0,0.14563397129186603
XM_024608785.1,519.0,0.027332535885167465
XM_024608786.1,843.0,0.04671052631578947
XM_024608787.1,4028.0,0.23720095693779905
XM_024608788.1,2989.0,0.1750598086124402
XM_024608789.1,3038.0,0.1779904306220096
XM_024608790.1,1676.0,0.0965311004784689
XM_024608791.1,1675.0,0.09647129186602871
XM_024608792.1,4407.0,0.2598684210526316
XM_024608793.1,2818.0,0.16483253588516747
XM_024608794.1,414.0,0.021052631578947368
XM_024608795.1,828.0,0.045813397129186605
XM_024608796.1,423.0,0.02159090909090909
XM_024608797.1,2020.0,0.11710526315789474
XM_024608798.1,2356.0,0.13720095693779905
XM_024608799.1,1617.0,0.09300239234449761
XM_024608800.1,2098.0,0.12177033492822967
XM_024608801.1,2120.0,0.12308612440191388
XM_024608802.1,2259.0,0.1313995215311005
XM_024608803.1,543.0,0.028767942583732057
XM_024608804.1,2571.0,0.1500598086124402
XM_024608805.1,621.0,0.03343301435406699
XM_024608806.1,1446.0,0.08277511961722488
XM_024608807.1,3421.0,0.20089712918660288
XM_024608808.1,3417.0,0.20065789473684212
XM_024608809.1,2977.0,0.1743421052631579
XM_024608810.1,633.0,0.034150717703349286
XM_024608811.1,1878.0,0.10861244019138756
XM_024608812.1,2132.0,0.12380382775119618
XM_024608813.1,1787.0,0.10316985645933015
XM_024608814.1,2848.0,0.1666267942583732
XM_024608815.1,3514.0,0.20645933014354068
XM_024608816.1,3470.0,0.20382775119617225
XM_024608817.1,3453.0,0.202811004784689
XM_024608818.1,1230.0,0.06985645933014355
XM_024608819.1,1711.0,0.0986244019138756
XM_024608820.1,1542.0,0.08851674641148326
XM_024608821.1,2803.0,0.1639354066985646
XM_024608822.1,2785.0,0.16285885167464115
XM_024608823.1,994.0,0.05574162679425838
XM_024608824.1,1141.0,0.06453349282296651
XM_024608825.1,2634.0,0.15382775119617226
XM_024608826.1,2607.0,0.15221291866028708
XM_024608827.1,2496.0,0.14557416267942583
XM_024608828.1,3055.0,0.17900717703349284
XM_024608829.1,2368.0,0.13791866028708136
XM_024608830.1,2213.0,0.12864832535885168
XM_024608831.1,2520.0,0.14700956937799042
XM_024608832.1,1539.0,0.08833732057416269
XM_024608833.1,1601.0,0.09204545454545454
XM_024608834.1,1527.0,0.08761961722488039
XM_024608835.1,1588.0,0.09126794258373205
XM_024608836.1,1574.0,0.09043062200956938
XM_024608837.1,1281.0,0.07290669856459331
XM_024608838.1,1406.0,0.08038277511961722
XM_024608839.1,1444.0,0.0826555023923445
XM_024608840.1,3124.0,0.18313397129186604
XM_024608841.1,2012.0,0.1166267942583732
XM_024608842.1,2009.0,0.11644736842105263
XM_024608843.1,2004.0,0.11614832535885168
XM_024608844.1,2001.0,0.11596889952153111
XM_024608845.1,1994.0,0.11555023923444976
XM_024608846.1,1955.0,0.1132177033492823
XM_024608847.1,1918.0,0.11100478468899522
XM_024608848.1,1728.0,0.09964114832535885
XM_024608849.1,6549.0,0.38797846889952153
XM_024608850.1,1885.0,0.10903110047846891
XM_024608851.1,1827.0,0.1055622009569378
XM_024608852.1,1459.0,0.08355263157894736
XM_024608853.1,1441.0,0.08247607655502392
XM_024608854.1,1551.0,0.08905502392344498
XM_024608855.1,2163.0,0.1256578947368421
XM_024608856.1,3117.0,0.1827153110047847
XM_024608857.1,2685.0,0.156877990430622
XM_024608858.1,2667.0,0.15580143540669858
XM_024608859.1,1476.0,0.08456937799043063
XM_024608860.1,1526.0,0.0875598086124402
XM_024608861.1,2360.0,0.1374401913875598
XM_024608862.1,2299.0,0.13379186602870813
XM_024608863.1,2366.0,0.13779904306220095
XM_024608864.1,2305.0,0.1341507177033493
XM_024608865.1,3194.0,0.18732057416267944
XM_024608866.1,947.0,0.05293062200956938
XM_024608867.1,2620.0,0.15299043062200957
XM_024608868.1,2412.0,0.14055023923444976
XM_024608869.1,2615.0,0.15269138755980863
XM_024608870.1,3754.0,0.2208133971291866
XM_024608871.1,3672.0,0.2159090909090909
XM_024608872.1,3680.0,0.21638755980861243
XM_024608873.1,3549.0,0.20855263157894738
XM_024608874.1,3597.0,0.21142344497607657
XM_024608875.1,1673.0,0.09635167464114833
XM_024608876.1,2681.0,0.15663875598086124
XM_024608877.1,2592.0,0.1513157894736842
XM_024608878.1,2133.0,0.12386363636363637
XM_024608879.1,884.0,0.049162679425837325
XM_024608880.1,2456.0,0.1431818181818182
XM_024608881.1,3173.0,0.1860645933014354
XM_024608882.1,3167.0,0.18570574162679426
XM_024608883.1,3251.0,0.19072966507177033
XM_024608884.1,3576.0,0.21016746411483253
XM_024608885.1,3410.0,0.20023923444976077
XM_024608886.1,3404.0,0.19988038277511963
XM_024608887.1,3392.0,0.19916267942583732
XM_024608888.1,3432.0,0.201555023923445
XM_024608889.1,3420.0,0.20083732057416268
XM_024608890.1,3399.0,0.19958133971291867
XM_024608891.1,3387.0,0.19886363636363638
XM_024608892.1,3036.0,0.17787081339712918
XM_024608893.1,2040.0,0.11830143540669857
XM_024608894.1,1567.0,0.09001196172248804
XM_024608895.1,3371.0,0.1979066985645933
XM_024608896.1,3359.0,0.197188995215311
XM_024608897.1,2641.0,0.1542464114832536
XM_024608898.1,3448.0,0.20251196172248803
XM_024608899.1,3489.0,0.2049641148325359
XM_024608900.1,3409.0,0.20017942583732057
XM_024608901.1,2085.0,0.12099282296650718
XM_024608902.1,2265.0,0.13175837320574163
XM_024608903.1,2724.0,0.15921052631578947
XM_024608904.1,2755.0,0.1610645933014354
XM_024608905.1,2324.0,0.13528708133971293
XM_024608906.1,2512.0,0.1465311004784689
XM_024608907.1,2506.0,0.14617224880382776
XM_024608908.1,2540.0,0.14820574162679426
XM_024608909.1,2534.0,0.14784688995215312
XM_024608910.1,2533.0,0.1477870813397129
XM_024608911.1,2509.0,0.14635167464114832
XM_024608912.1,2615.0,0.15269138755980863
XM_024608913.1,2683.0,0.15675837320574162
XM_024608914.1,2670.0,0.15598086124401914
XM_024608915.1,2338.0,0.1361244019138756
XM_024608916.1,3465.0,0.2035287081339713
XM_024608917.1,3381.0,0.1985047846889952
XM_024608918.1,3253.0,0.1908492822966507
XM_024608919.1,3311.0,0.19431818181818183
XM_024608920.1,3318.0,0.19473684210526315
XM_024608921.1,1845.0,0.10663875598086124
XM_024608922.1,3234.0,0.18971291866028708
XM_024608923.1,1297.0,0.07386363636363637
XM_024608924.1,2707.0,0.15819377990430622
XM_024608925.1,2530.0,0.14760765550239235
XM_024608926.1,2578.0,0.15047846889952154
XM_024608927.1,2164.0,0.1257177033492823
XM_024608928.1,2401.0,0.13989234449760765
XM_024608929.1,1987.0,0.11513157894736842
XM_024608930.1,5046.0,0.2980861244019139
XM_024608931.1,2488.0,0.1450956937799043
XM_024608932.1,2470.0,0.14401913875598085
XM_024608933.1,2639.0,0.15412679425837322
XM_024608934.1,2070.0,0.12009569377990431
XM_024608935.1,2067.0,0.11991626794258374
XM_024608936.1,2058.0,0.11937799043062201
XM_024608937.1,2291.0,0.1333133971291866
XM_024608938.1,2028.0,0.11758373205741628
XM_024608939.1,1973.0,0.11429425837320574
XM_024608940.1,2080.0,0.12069377990430623
XM_024608941.1,1887.0,0.10915071770334929
XM_024608942.1,1351.0,0.0770933014354067
XM_024608943.1,1162.0,0.06578947368421052
XM_024608944.1,2105.0,0.12218899521531101
XM_024608945.1,2102.0,0.12200956937799043
XM_024608946.1,2099.0,0.12183014354066986
XM_024608947.1,2097.0,0.12171052631578948
XM_024608948.1,1955.0,0.1132177033492823
XM_024608949.1,1551.0,0.08905502392344498
XM_024608950.1,1419.0,0.08116028708133971
XM_024608951.1,4568.0,0.2694976076555024
XM_024608952.1,4499.0,0.2653708133971292
XM_024608953.1,1936.0,0.11208133971291866
XM_024608954.1,2396.0,0.1395933014354067
XM_024608955.1,2187.0,0.1270933014354067
XM_024608956.1,3531.0,0.20747607655502392
XM_024608957.1,2200.0,0.1278708133971292
XM_024608958.1,823.0,0.045514354066985646
XM_024608959.1,2257.0,0.1312799043062201
XM_024608960.1,2381.0,0.13869617224880385
XM_024608961.1,4238.0,0.24976076555023924
XM_024608962.1,3272.0,0.19198564593301437
XM_024608963.1,6328.0,0.37476076555023924
XM_024608964.1,6230.0,0.3688995215311005
XM_024608965.1,6325.0,0.3745813397129187
XM_024608966.1,6217.0,0.368122009569378
XM_024608967.1,5259.0,0.31082535885167467
XM_024608968.1,1874.0,0.1083732057416268
XM_024608969.1,1871.0,0.10819377990430622
XM_024608970.1,2546.0,0.1485645933014354
XM_024608971.1,2089.0,0.12123205741626794
XM_024608972.1,2007.0,0.11632775119617225
XM_024608973.1,2156.0,0.12523923444976076
XM_024608974.1,1956.0,0.11327751196172249
XM_024608975.1,1612.0,0.09270334928229665
XM_024608976.1,2587.0,0.15101674641148327
XM_024608977.1,2771.0,0.16202153110047848
XM_024608978.1,3751.0,0.22063397129186604
XM_024608979.1,2915.0,0.17063397129186603
XM_024608980.1,2845.0,0.16644736842105265
XM_024608981.1,1880.0,0.10873205741626794
XM_024608982.1,1913.0,0.11070574162679427
XM_024608983.1,1873.0,0.10831339712918661
XM_024608984.1,2882.0,0.1686602870813397
XM_024608985.1,1855.0,0.10723684210526316
XM_024608986.1,3243.0,0.1902511961722488
XM_024608987.1,4481.0,0.26429425837320575
XM_024608988.1,4473.0,0.2638157894736842
XM_024608989.1,3836.0,0.22571770334928232
XM_024608990.1,1942.0,0.11244019138755981
XM_024608991.1,1753.0,0.10113636363636364
XM_024608992.1,1938.0,0.11220095693779905
XM_024608993.1,1943.0,0.1125
XM_024608994.1,3821.0,0.22482057416267942
XM_024608995.1,1861.0,0.10759569377990431
XM_024608996.1,1839.0,0.1062799043062201
XM_024608997.1,2940.0,0.17212918660287083
XM_024608998.1,1470.0,0.08421052631578947
XM_024608999.1,2936.0,0.17188995215311006
XM_024609000.1,3542.0,0.20813397129186603
XM_024609001.1,672.0,0.03648325358851675
XM_024609002.1,2041.0,0.11836124401913876
XM_024609003.1,2066.0,0.11985645933014355
XM_024609004.1,2047.0,0.1187200956937799
XM_024609005.1,2030.0,0.11770334928229666
XM_024609006.1,1678.0,0.09665071770334928
XM_024609007.1,1685.0,0.09706937799043062
XM_024609008.1,2835.0,0.16584928229665072
XM_024609009.1,5675.0,0.3357057416267943
XM_024609010.1,1435.0,0.08211722488038278
XM_024609011.1,1757.0,0.10137559808612441
XM_024609012.1,2355.0,0.13714114832535887
XM_024609013.1,3131.0,0.18355263157894738
XM_024609014.1,3050.0,0.17870813397129187
XM_024609015.1,3056.0,0.179066985645933
XM_024609016.1,2548.0,0.1486842105263158
XM_024609017.1,2617.0,0.152811004784689
XM_024609018.1,2324.0,0.13528708133971293
XM_024609019.1,2256.0,0.1312200956937799
XM_024609020.1,1444.0,0.0826555023923445
XM_024609021.1,1606.0,0.0923444976076555
XM_024609022.1,1613.0,0.09276315789473684
XM_024609023.1,3943.0,0.23211722488038278
XM_024609024.1,3934.0,0.23157894736842105
XM_024609025.1,3941.0,0.2319976076555024
XM_024609026.1,3931.0,0.2313995215311005
XM_024609027.1,3865.0,0.22745215311004785
XM_024609028.1,1495.0,0.08570574162679426
XM_024609029.1,6051.0,0.35819377990430623
XM_024609030.1,2799.0,0.16369617224880384
XM_024609031.1,2693.0,0.15735645933014356
XM_024609032.1,2337.0,0.13606459330143542
XM_024609033.1,2308.0,0.13433014354066986
XM_024609034.1,2818.0,0.16483253588516747
XM_024609035.1,2936.0,0.17188995215311006
XM_024609036.1,2867.0,0.16776315789473684
XM_024609037.1,2715.0,0.15867224880382774
XM_024609038.1,2147.0,0.12470095693779905
XM_024609039.1,8052.0,0.4778708133971292
XM_024609040.1,1994.0,0.11555023923444976
XM_024609041.1,2226.0,0.12942583732057417
XM_024609042.1,1470.0,0.08421052631578947
XM_024609043.1,2230.0,0.12966507177033493
XM_024609044.1,2190.0,0.1272727272727273
XM_024609045.1,1572.0,0.090311004784689
XM_024609046.1,1433.0,0.08199760765550239
XM_024609047.1,1898.0,0.1098086124401914
XM_024609048.1,1814.0,0.10478468899521531
XM_024609049.1,1343.0,0.07661483253588516
XM_024609050.1,1280.0,0.07284688995215312
XM_024609051.1,1528.0,0.08767942583732058
XM_024609052.1,1569.0,0.09013157894736842
XM_024609053.1,2145.0,0.12458133971291867
XM_024609054.1,2000.0,0.1159090909090909
XM_024609055.1,5214.0,0.30813397129186604
XM_024609056.1,4630.0,0.2732057416267943
XM_024609057.1,2359.0,0.13738038277511963
XM_024609058.1,2381.0,0.13869617224880385
XM_024609059.1,2388.0,0.13911483253588516
XM_024609060.1,1811.0,0.10460526315789474
XM_024609061.1,1761.0,0.10161483253588517
XM_024609062.1,2143.0,0.12446172248803829
XM_024609063.1,1203.0,0.06824162679425838
XM_024609064.1,1800.0,0.10394736842105264
XM_024609065.1,3460.0,0.20322966507177034
XM_024609066.1,2763.0,0.16154306220095693
XM_024609067.1,2693.0,0.15735645933014356
XM_024609068.1,853.0,0.04730861244019139
XM_024609069.1,1537.0,0.0882177033492823
XM_024609070.1,472.0,0.02452153110047847
XM_024609071.1,1809.0,0.10448564593301436
XM_024609072.1,1203.0,0.06824162679425838
XM_024609073.1,1801.0,0.10400717703349283
XM_024609074.1,1847.0,0.10675837320574164
XM_024609075.1,1388.0,0.07930622009569378
XM_024609076.1,1747.0,0.1007775119617225
XM_024609077.1,1581.0,0.09084928229665072
XM_024609078.1,2364.0,0.13767942583732057
XM_024609079.1,2334.0,0.13588516746411483
XM_024609080.1,1135.0,0.06417464114832536
XM_024609081.1,4220.0,0.24868421052631579
XM_024609082.1,4136.0,0.24366028708133972
XM_024609083.1,4219.0,0.2486244019138756
XM_024609084.1,4198.0,0.2473684210526316
XM_024609085.1,517.0,0.02721291866028708
XM_024609086.1,1722.0,0.09928229665071771
XM_024609087.1,2691.0,0.15723684210526317
XM_024609088.1,723.0,0.03953349282296651
XM_024609089.1,2933.0,0.17171052631578948
XM_024609090.1,3330.0,0.19545454545454546
XM_024609091.1,2378.0,0.13851674641148326
XM_024609092.1,2020.0,0.11710526315789474
XM_024609093.1,1908.0,0.1104066985645933
XM_024609094.1,3757.0,0.22099282296650719
XM_024609095.1,2649.0,0.15472488038277513
XM_024609096.1,2399.0,0.13977272727272727
XM_024609097.1,2179.0,0.12661483253588518
XM_024609098.1,2267.0,0.131877990430622
XM_024609099.1,2247.0,0.13068181818181818
XM_024609100.1,1121.0,0.06333732057416268
XM_024609101.1,1169.0,0.06620813397129187
XM_024609102.1,1138.0,0.06435406698564594
XM_024609103.1,2223.0,0.12924641148325358
XM_024609104.1,2081.0,0.12075358851674642
XM_024609105.1,2105.0,0.12218899521531101
XM_024609106.1,1353.0,0.07721291866028708
XM_024609107.1,1254.0,0.07129186602870814
XM_024609108.1,2281.0,0.1327153110047847
XM_024609109.1,2304.0,0.1340909090909091
XM_024609110.1,1801.0,0.10400717703349283
XM_024609111.1,2616.0,0.1527511961722488
XM_024609112.1,1686.0,0.09712918660287082
XM_024609113.1,1628.0,0.09366028708133972
XM_024609114.1,1660.0,0.09557416267942584
XM_024609115.1,1491.0,0.0854665071770335
XM_024609116.1,1486.0,0.08516746411483254
XM_024609117.1,1921.0,0.11118421052631579
XM_024609118.1,1911.0,0.11058612440191389
XM_024609119.1,1878.0,0.10861244019138756
XM_024609120.1,2015.0,0.11680622009569379
XM_024609121.1,1712.0,0.09868421052631579
XM_024609122.1,1216.0,0.06901913875598087
XM_024609123.1,1391.0,0.07948564593301435
XM_024609124.1,1354.0,0.07727272727272727
XM_024609125.1,1206.0,0.06842105263157895
XM_024609126.1,688.0,0.03744019138755981
XM_024609127.1,1960.0,0.11351674641148325
XM_024609128.1,3380.0,0.19844497607655504
XM_024609129.1,1545.0,0.08869617224880383
XM_024609130.1,1517.0,0.08702153110047847
XM_024609131.1,1829.0,0.10568181818181818
XM_024609132.1,837.0,0.046351674641148324
XM_024609133.1,3170.0,0.18588516746411485
XM_024609134.1,2822.0,0.16507177033492823
XM_024609135.1,2750.0,0.16076555023923444
XM_024609136.1,1407.0,0.08044258373205741
XM_024609137.1,2563.0,0.14958133971291868
XM_024609138.1,2555.0,0.14910287081339713
XM_024609139.1,3523.0,0.2069976076555024
XM_024609140.1,784.0,0.04318181818181818
XM_024609141.1,1278.0,0.07272727272727272
XM_024609142.1,1358.0,0.07751196172248805
XM_024609143.1,1351.0,0.0770933014354067
XM_024609144.1,1333.0,0.07601674641148326
XM_024609145.1,2226.0,0.12942583732057417
XM_024609146.1,868.0,0.04820574162679426
XM_024609147.1,1751.0,0.10101674641148325
XM_024609148.1,1640.0,0.09437799043062202
XM_024609149.1,1639.0,0.09431818181818181
XM_024609150.1,761.0,0.041806220095693784
XM_024609151.1,1585.0,0.09108851674641148
XM_024609152.1,2049.0,0.11883971291866029
XM_024609153.1,1083.0,0.06106459330143541
XM_024609154.1,1459.0,0.08355263157894736
XM_024609155.1,2030.0,0.11770334928229666
XM_024609156.1,1838.0,0.10622009569377991
XM_024609157.1,1944.0,0.1125598086124402
XM_024609158.1,2034.0,0.11794258373205742
XM_024609159.1,1952.0,0.11303827751196173
XM_024609160.1,1697.0,0.09778708133971292
XM_024609161.1,2250.0,0.13086124401913876
XM_024609162.1,1197.0,0.06788277511961723
XM_024609163.1,1362.0,0.07775119617224881
XM_024609164.1,1237.0,0.07027511961722488
XM_024609165.1,1519.0,0.08714114832535885
XM_024609166.1,1173.0,0.06644736842105263
XM_024609167.1,1115.0,0.06297846889952154
XM_024609168.1,2273.0,0.13223684210526315
XM_024609169.1,2460.0,0.14342105263157895
XM_024609170.1,1181.0,0.06692583732057417
XM_024609171.1,1696.0,0.09772727272727273
XM_024609172.1,4848.0,0.28624401913875597
XM_024609173.1,4852.0,0.28648325358851673
XM_024609174.1,4737.0,0.27960526315789475
XM_024609175.1,4652.0,0.2745215311004785
XM_024609176.1,4895.0,0.289055023923445
XM_024609177.1,4614.0,0.2722488038277512
XM_024609178.1,4899.0,0.28929425837320577
XM_024609179.1,4649.0,0.2743421052631579
XM_024609180.1,4892.0,0.2888755980861244
XM_024609181.1,4545.0,0.268122009569378
XM_024609182.1,4787.0,0.2825956937799043
XM_024609183.1,4590.0,0.2708133971291866
XM_024609184.1,4469.0,0.26357655502392346
XM_024609185.1,2298.0,0.13373205741626795
XM_024609186.1,2332.0,0.13576555023923445
XM_024609187.1,2328.0,0.1355263157894737
XM_024609188.1,2313.0,0.13462918660287082
XM_024609189.1,2260.0,0.13145933014354066
XM_024609190.1,2162.0,0.12559808612440193
XM_024609191.1,2223.0,0.12924641148325358
XM_024609192.1,1681.0,0.09683014354066986
XM_024609193.1,1658.0,0.09545454545454546
XM_024609194.1,1414.0,0.08086124401913876
XM_024609195.1,2483.0,0.14479665071770334
XM_024609196.1,3666.0,0.21555023923444977
XM_024609197.1,2332.0,0.13576555023923445
XM_024609198.1,2329.0,0.1355861244019139
XM_024609199.1,964.0,0.05394736842105263
XM_024609200.1,2785.0,0.16285885167464115
XM_024609201.1,1485.0,0.08510765550239234
XM_024609202.1,1474.0,0.08444976076555025
XM_024609203.1,1418.0,0.08110047846889952
XM_024609204.1,2865.0,0.16764354066985646
XM_024609205.1,1215.0,0.06895933014354068
XM_024609206.1,1139.0,0.06441387559808613
XM_024609207.1,3172.0,0.18600478468899523
XM_024609208.1,3607.0,0.21202153110047847
XM_024609209.1,3454.0,0.2028708133971292
XM_024609210.1,3336.0,0.1958133971291866
XM_024609211.1,3332.0,0.19557416267942584
XM_024609212.1,3635.0,0.21369617224880383
XM_024609213.1,4447.0,0.26226076555023925
XM_024609214.1,4560.0,0.2690191387559809
XM_024609215.1,2523.0,0.147188995215311
XM_024609216.1,2286.0,0.13301435406698564
XM_024609217.1,1391.0,0.07948564593301435
XM_024609218.1,4029.0,0.23726076555023923
XM_024609219.1,4075.0,0.24001196172248804
XM_024609220.1,4071.0,0.23977272727272728
XM_024609221.1,4025.0,0.23702153110047847
XM_024609222.1,3035.0,0.177811004784689
XM_024609223.1,3031.0,0.17757177033492824
XM_024609224.1,4885.0,0.2884569377990431
XM_024609225.1,4762.0,0.2811004784688995
XM_024609226.1,4085.0,0.24061004784688997
XM_024609227.1,3978.0,0.23421052631578948
XM_024609228.1,3020.0,0.17691387559808613
XM_024609229.1,3016.0,0.17667464114832537
XM_024609230.1,1960.0,0.11351674641148325
XM_024609231.1,1441.0,0.08247607655502392
XM_024609232.1,1382.0,0.07894736842105263
XM_024609233.1,1292.0,0.0735645933014354
XM_024609234.1,1218.0,0.06913875598086125
XM_024609235.1,1939.0,0.11226076555023924
XM_024609236.1,1790.0,0.10334928229665072
XM_024609237.1,1096.0,0.0618421052631579
XM_024609238.1,1777.0,0.10257177033492823
XM_024609239.1,1778.0,0.10263157894736842
XM_024609240.1,1520.0,0.08720095693779904
XM_024609241.1,1697.0,0.09778708133971292
XM_024609242.1,2391.0,0.13929425837320575
